mediumId|mediumType|isBlocked|createTime
39582418600742|IPv6|false|2022-01-07 19:53:34.816
39582418601164|POS|false|2022-01-09 10:36:45.376
39582418600890|QRCode|false|2022-01-10 03:00:17.325
39582418600469|IPv4|false|2022-01-11 06:15:11.877
39582418599964|MAC|false|2022-01-11 10:41:18.071
39582418601265|RFID|false|2022-01-12 05:15:39.997
39582418600727|POS|false|2022-01-12 17:34:24.534
39582418600297|PHONE|false|2022-01-12 19:57:38.113
39582418599960|IPv6|false|2022-01-14 13:43:13.316
39582418600337|MAC|false|2022-01-14 15:24:22.476
39582418600468|IPv6|false|2022-01-16 02:25:48.849
39582418600451|IPv6|false|2022-01-17 03:35:07.546
39582418600995|WIFI|false|2022-01-19 16:10:35.651
39582418600510|QRCode|false|2022-01-19 21:22:04.954
39582418600896|IPv6|false|2022-01-20 02:41:36.331
39582418600949|QRCode|false|2022-01-20 13:11:15.059
39582418601381|RFID|false|2022-01-20 19:22:13.089
39582418600955|ATM|false|2022-01-20 19:25:11.441
39582418600497|IPv6|false|2022-01-21 08:12:26.588
39582418601306|WIFI|false|2022-01-22 17:12:41.169
39582418601198|NFC|true|2022-01-22 19:33:58.24
39582418600294|IPv4|false|2022-01-23 12:18:30.722
39582418600965|ATM|false|2022-01-23 16:31:44.102
39582418601016|IPv4|false|2022-01-24 17:27:45.097
39582418600784|MAC|false|2022-01-25 14:03:44.704
43980465111677|POS|false|2022-01-26 07:18:59.061
43980465111108|MAC|false|2022-01-26 17:25:11.76
43980465111052|QRCode|false|2022-01-27 11:42:15.501
43980465111674|MAC|false|2022-01-28 21:15:09.217
43980465111524|NFC|false|2022-01-30 08:03:33.01
43980465111716|PHONE|false|2022-02-01 20:21:34.701
43980465112066|ATM|false|2022-02-02 02:11:40.353
43980465111457|RFID|false|2022-02-02 02:52:55.683
43980465111665|NFC|false|2022-02-02 04:11:05.889
43980465111303|POS|true|2022-02-04 07:05:35.58
43980465111880|ATM|false|2022-02-04 21:57:25.298
43980465111834|NFC|false|2022-02-05 20:12:26.113
43980465112024|WIFI|false|2022-02-05 22:42:23.065
43980465111415|MAC|true|2022-02-06 11:07:03.071
43980465111119|ATM|false|2022-02-07 02:36:25.264
43980465112247|WIFI|true|2022-02-07 11:29:26.895
43980465112096|POS|false|2022-02-10 15:44:36.703
43980465112432|IPv4|false|2022-02-10 15:55:06.564
43980465111207|MAC|false|2022-02-11 03:10:13.965
43980465111201|MAC|false|2022-02-11 13:33:45.769
43980465111550|PHONE|false|2022-02-12 14:19:44.696
43980465111219|ATM|false|2022-02-12 17:41:43.004
43980465111727|POS|false|2022-02-14 01:20:37.376
43980465112137|POS|false|2022-02-14 14:53:52.715
43980465111308|POS|false|2022-02-14 17:00:26.498
43980465112528|ATM|false|2022-02-14 19:03:17.504
43980465111070|RFID|false|2022-02-15 05:31:16.794
43980465112349|RFID|false|2022-02-15 05:40:24.691
43980465111845|PHONE|false|2022-02-15 15:54:11.258
43980465111180|IPv6|false|2022-02-16 16:57:38.594
43980465111510|PHONE|false|2022-02-17 21:03:45.597
43980465112400|NFC|true|2022-02-18 13:44:06.237
43980465111421|MAC|false|2022-02-18 21:26:36.112
43980465111475|POS|false|2022-02-20 09:35:17.457
43980465111516|RFID|false|2022-02-20 10:46:59.561
43980465111666|POS|false|2022-02-20 11:56:10.468
43980465112448|QRCode|false|2022-02-21 17:20:31.456
43980465112119|NFC|false|2022-02-22 14:40:39.709
43980465112397|MAC|false|2022-02-23 08:49:54.429
43980465111249|QRCode|false|2022-02-23 15:49:21.817
43980465112277|POS|false|2022-02-24 14:05:34.969
43980465112062|NFC|false|2022-02-25 08:44:06.041
43980465112252|RFID|false|2022-02-25 13:11:52.214
43980465112455|POS|false|2022-02-25 19:47:51.124
43980465111585|QRCode|false|2022-02-25 21:55:51.043
43980465111902|ATM|false|2022-02-26 01:39:18.634
43980465112444|MAC|false|2022-02-26 23:23:09.269
43980465111164|ATM|false|2022-02-27 00:20:34.366
43980465111764|POS|false|2022-02-28 16:33:48.262
43980465111734|IPv6|false|2022-03-01 01:33:17.563
43980465111919|PHONE|false|2022-03-01 06:34:24.9
43980465111726|PHONE|false|2022-03-02 01:58:48.588
43980465111408|MAC|false|2022-03-02 02:17:02.75
43980465112061|NFC|false|2022-03-02 09:40:43.157
43980465112064|ATM|false|2022-03-02 21:59:49.391
43980465111227|RFID|false|2022-03-03 00:47:11.487
43980465111076|PHONE|false|2022-03-03 15:03:31.807
43980465111907|NFC|false|2022-03-05 16:04:58.498
43980465111934|IPv6|true|2022-03-06 15:15:14.377
43980465111304|WIFI|true|2022-03-07 04:14:32.099
43980465111819|ATM|false|2022-03-08 01:36:33.777
43980465112470|NFC|false|2022-03-10 08:47:30.293
43980465112020|WIFI|false|2022-03-10 22:13:03.176
43980465111660|MAC|true|2022-03-11 08:05:56.032
43980465112441|MAC|false|2022-03-11 09:28:20.898
43980465112307|QRCode|false|2022-03-11 21:37:52.479
43980465111302|RFID|false|2022-03-13 01:34:29.361
43980465111985|NFC|false|2022-03-13 02:50:03.488
43980465111821|POS|false|2022-03-13 12:09:03.973
43980465112093|WIFI|false|2022-03-15 10:41:27.803
43980465111791|NFC|true|2022-03-16 03:08:22.608
43980465112486|NFC|false|2022-03-16 08:08:57.842
43980465111483|RFID|false|2022-03-17 19:26:33.837
43980465111142|QRCode|false|2022-03-18 23:00:06.492
43980465111545|RFID|false|2022-03-19 04:31:21.6
43980465112387|QRCode|false|2022-03-19 14:24:43.354
43980465111158|IPv4|false|2022-03-19 22:31:18.56
43980465111606|RFID|false|2022-03-20 02:31:44.566
43980465112269|IPv4|false|2022-03-20 04:17:12.056
43980465111799|IPv6|false|2022-03-21 03:22:17.904
43980465112232|IPv4|false|2022-03-21 13:46:57.14
43980465112122|PHONE|false|2022-03-21 23:28:37.745
43980465111289|QRCode|false|2022-03-23 09:51:00.341
43980465111678|POS|false|2022-03-23 21:48:36.003
43980465111297|IPv4|false|2022-03-24 09:04:04.447
43980465111041|IPv6|false|2022-03-24 20:10:44.958
43980465111820|MAC|false|2022-03-24 21:55:40.76
43980465111412|POS|false|2022-03-26 01:35:32.632
43980465111230|PHONE|false|2022-03-28 06:37:50.95
43980465112149|NFC|false|2022-03-28 10:05:39.61
43980465111647|POS|false|2022-03-28 19:32:31.489
43980465111747|RFID|false|2022-03-29 08:31:14.139
43980465112493|NFC|false|2022-03-29 10:07:17.726
43980465111474|WIFI|false|2022-03-29 12:34:46.436
43980465111178|WIFI|false|2022-03-29 15:49:34.574
43980465111242|NFC|false|2022-03-29 22:42:25.421
43980465112171|MAC|false|2022-03-30 02:42:17.255
43980465112457|IPv6|false|2022-03-31 10:59:02.142
43980465112250|NFC|false|2022-04-03 11:03:40.594
43980465111233|IPv4|false|2022-04-04 00:38:02.116
43980465111244|MAC|false|2022-04-04 23:00:50.126
43980465111288|PHONE|false|2022-04-05 19:42:49.089
43980465112535|MAC|false|2022-04-10 15:39:29.658
43980465112447|QRCode|false|2022-04-11 00:59:51.896
43980465111192|RFID|false|2022-04-11 05:54:13.061
43980465111826|RFID|false|2022-04-11 08:57:00.768
48378511622932|RFID|false|2022-04-11 22:10:21.299
48378511622652|NFC|false|2022-04-12 11:52:27.631
48378511622892|ATM|false|2022-04-13 10:42:13.273
48378511623562|MAC|false|2022-04-13 19:28:04.666
48378511623108|POS|false|2022-04-14 16:54:36.318
48378511622425|IPv4|false|2022-04-16 16:40:03.855
48378511622791|QRCode|false|2022-04-16 17:54:04.085
48378511622671|WIFI|false|2022-04-17 12:02:11.935
48378511622273|NFC|true|2022-04-17 22:43:03.967
48378511622325|NFC|false|2022-04-20 14:41:56.121
48378511623039|QRCode|false|2022-04-20 14:44:43.439
48378511622977|IPv6|false|2022-04-21 02:58:34.985
48378511622988|IPv4|false|2022-04-21 10:46:49.707
48378511622823|RFID|false|2022-04-23 08:16:05.768
48378511623403|RFID|false|2022-04-23 14:04:29.323
48378511623201|POS|false|2022-04-23 14:20:42.15
48378511622937|IPv4|false|2022-04-23 20:54:46.18
48378511623058|WIFI|false|2022-04-23 21:04:42.174
48378511622233|NFC|false|2022-04-23 22:45:28.905
48378511623158|POS|false|2022-04-24 10:09:50.766
48378511622728|NFC|false|2022-04-25 19:10:44.197
48378511623319|IPv6|false|2022-04-26 07:32:23.877
48378511623215|MAC|false|2022-04-26 08:39:47.891
48378511623273|MAC|false|2022-04-27 03:59:48.389
48378511623404|WIFI|true|2022-04-30 00:02:44.062
48378511623154|POS|false|2022-04-30 03:08:25.911
48378511622531|MAC|false|2022-04-30 10:05:10.163
48378511622418|WIFI|false|2022-05-01 11:27:17.355
48378511623326|QRCode|false|2022-05-05 13:43:07.704
48378511622342|ATM|false|2022-05-06 00:34:35.353
48378511622226|ATM|false|2022-05-07 03:16:07.443
48378511623327|MAC|false|2022-05-07 07:38:53.349
48378511622367|WIFI|false|2022-05-07 15:39:11.831
48378511623190|NFC|false|2022-05-07 19:10:20.075
48378511622692|IPv4|false|2022-05-08 19:36:43.506
48378511622641|PHONE|false|2022-05-09 08:43:18.558
48378511622821|NFC|false|2022-05-10 06:30:09.138
48378511623250|ATM|false|2022-05-11 07:33:57.825
48378511623059|IPv4|false|2022-05-12 01:34:53.269
48378511623285|WIFI|false|2022-05-14 03:22:59.205
48378511623257|MAC|false|2022-05-14 06:02:23.395
48378511623511|RFID|false|2022-05-15 01:26:33.84
48378511622396|QRCode|false|2022-05-16 03:28:02.552
48378511623129|ATM|false|2022-05-16 11:56:37.402
48378511623398|ATM|false|2022-05-17 04:52:56.455
48378511622558|IPv4|false|2022-05-17 14:51:27.655
48378511622308|QRCode|false|2022-05-17 15:20:30.039
48378511623429|PHONE|false|2022-05-18 01:07:46.284
48378511623277|RFID|false|2022-05-18 07:24:10.505
48378511622221|IPv6|false|2022-05-19 01:59:58.029
48378511622220|NFC|false|2022-05-20 10:42:13.098
48378511622563|WIFI|false|2022-05-21 02:32:46.995
48378511622549|PHONE|false|2022-05-21 19:34:18.469
48378511623331|IPv4|false|2022-05-22 22:01:53.878
48378511622685|NFC|false|2022-05-23 13:28:01.773
48378511622528|MAC|false|2022-05-24 09:56:37.514
48378511622946|POS|true|2022-05-24 14:01:53.301
48378511622603|ATM|false|2022-05-24 21:16:54.539
48378511622317|IPv4|false|2022-05-25 09:00:11.454
48378511623484|MAC|false|2022-05-25 12:19:41.654
48378511622582|IPv4|false|2022-05-25 13:19:06.622
48378511623602|NFC|false|2022-05-27 20:03:31.722
48378511622695|NFC|false|2022-05-28 04:54:14.654
48378511622298|NFC|false|2022-05-29 07:48:15.285
48378511622922|IPv4|false|2022-05-29 17:09:13.914
48378511623458|NFC|false|2022-05-30 03:49:39.576
48378511622211|ATM|false|2022-05-30 15:46:26.894
48378511623010|QRCode|false|2022-06-01 06:32:00.056
48378511623281|MAC|false|2022-06-03 14:44:31.419
48378511622690|WIFI|false|2022-06-05 12:05:01.988
48378511622234|ATM|false|2022-06-06 06:23:05.378
48378511623150|WIFI|false|2022-06-06 10:43:22.916
48378511623636|ATM|false|2022-06-06 15:54:48.744
48378511622697|RFID|false|2022-06-06 22:46:53.58
48378511623439|IPv4|false|2022-06-07 01:10:36.015
48378511623131|PHONE|false|2022-06-08 10:28:25.946
48378511623296|WIFI|false|2022-06-08 20:43:06.542
48378511623617|ATM|false|2022-06-09 08:08:37.398
48378511623188|POS|false|2022-06-09 10:33:43.144
48378511623483|POS|false|2022-06-11 00:29:17.988
48378511622539|ATM|false|2022-06-11 04:16:23.839
48378511622597|RFID|false|2022-06-11 11:14:48.179
48378511623068|RFID|false|2022-06-11 20:20:02.855
48378511622395|POS|false|2022-06-12 00:08:42.409
48378511623586|QRCode|false|2022-06-12 07:58:50.741
48378511623113|RFID|false|2022-06-13 01:51:16.721
48378511622559|PHONE|false|2022-06-13 12:26:19.646
48378511622150|POS|false|2022-06-15 08:43:19.639
48378511622724|ATM|false|2022-06-16 11:50:47.713
48378511622767|ATM|false|2022-06-18 14:38:32.027
48378511622800|RFID|false|2022-06-19 22:07:06.105
48378511623529|PHONE|false|2022-06-21 00:12:05.706
48378511623237|WIFI|true|2022-06-21 15:44:53.77
48378511622371|PHONE|false|2022-06-22 06:15:49.972
48378511622604|ATM|false|2022-06-23 12:09:15.334
48378511622686|PHONE|false|2022-06-24 20:38:58.114
48378511623172|RFID|false|2022-06-24 22:49:06.174
48378511622501|PHONE|false|2022-06-25 05:56:38.102
48378511623272|IPv4|false|2022-06-25 11:21:37.397
52776558134062|QRCode|false|2022-06-27 00:08:07.125
52776558134488|IPv4|false|2022-06-27 17:04:45.952
52776558134418|WIFI|false|2022-06-27 18:38:04.463
52776558133503|QRCode|false|2022-06-28 00:26:05.377
52776558134747|ATM|false|2022-06-30 18:30:14.447
52776558134493|MAC|false|2022-06-30 19:19:34.403
52776558133417|MAC|false|2022-07-01 11:10:35.328
52776558134322|NFC|false|2022-07-02 15:28:40.605
52776558133514|IPv6|false|2022-07-03 18:04:52.206
52776558133541|PHONE|false|2022-07-04 03:35:23.931
52776558134478|PHONE|false|2022-07-06 01:15:00.76
52776558134545|QRCode|false|2022-07-06 07:10:43.398
52776558133476|NFC|false|2022-07-07 10:59:07.228
52776558134008|PHONE|false|2022-07-07 22:34:15.579
52776558134734|RFID|false|2022-07-08 02:47:20.227
52776558134612|NFC|false|2022-07-09 17:42:48.001
52776558133423|IPv4|false|2022-07-10 01:39:14.238
52776558133791|QRCode|false|2022-07-11 13:06:46.252
52776558134159|RFID|false|2022-07-11 18:23:46.66
52776558133547|IPv4|false|2022-07-12 06:20:06.187
52776558134601|MAC|false|2022-07-13 10:46:57.485
52776558133310|IPv6|false|2022-07-14 13:55:31.717
52776558134671|NFC|false|2022-07-16 21:08:24.406
52776558134295|PHONE|false|2022-07-18 06:42:15.549
52776558134422|IPv6|false|2022-07-18 16:01:49.429
52776558134631|POS|false|2022-07-18 23:15:41.302
52776558133910|QRCode|false|2022-07-19 13:58:17.173
52776558134356|PHONE|false|2022-07-20 01:55:17.642
52776558134680|QRCode|false|2022-07-20 04:21:31.011
52776558133328|POS|false|2022-07-21 12:01:15.52
52776558134314|QRCode|false|2022-07-22 04:55:49.386
52776558134434|MAC|false|2022-07-22 07:56:22.645
52776558133983|QRCode|false|2022-07-26 03:56:47.799
52776558134105|QRCode|true|2022-07-26 10:01:10.546
52776558134157|QRCode|false|2022-07-27 11:25:28.699
52776558133776|RFID|false|2022-07-28 17:03:12.966
52776558134339|MAC|false|2022-07-30 12:03:34.904
52776558134136|WIFI|false|2022-08-01 12:04:01.386
52776558133356|RFID|false|2022-08-01 15:28:05.436
52776558134429|RFID|false|2022-08-02 00:36:15.553
52776558133371|MAC|false|2022-08-02 02:13:50.487
52776558133836|RFID|false|2022-08-05 07:30:44.423
52776558134147|POS|false|2022-08-06 09:42:09.328
52776558134382|IPv6|false|2022-08-07 02:25:09.193
52776558134226|RFID|false|2022-08-07 17:05:44.852
52776558134338|NFC|false|2022-08-07 17:41:47.455
52776558133751|QRCode|false|2022-08-08 04:02:47.47
52776558134550|NFC|false|2022-08-08 13:55:49.351
52776558134031|QRCode|false|2022-08-09 03:59:46.678
52776558133570|PHONE|false|2022-08-09 12:03:33.182
52776558133591|NFC|false|2022-08-09 17:49:26.096
52776558133621|POS|false|2022-08-09 21:30:34.758
52776558133520|RFID|false|2022-08-09 22:38:46.6
52776558134526|IPv6|false|2022-08-10 19:09:58.324
52776558134441|IPv4|false|2022-08-11 08:44:37.333
52776558133862|MAC|false|2022-08-11 17:55:48.692
52776558133652|NFC|false|2022-08-12 02:35:22.217
52776558133555|WIFI|false|2022-08-12 14:13:51.307
52776558133548|ATM|false|2022-08-13 19:33:06.032
52776558134149|PHONE|false|2022-08-18 22:06:47.186
52776558133584|IPv6|false|2022-08-19 19:12:58.629
52776558133495|ATM|false|2022-08-20 04:52:26.348
52776558134148|ATM|false|2022-08-20 16:38:03.086
52776558133851|QRCode|false|2022-08-21 13:40:01.058
52776558134218|POS|false|2022-08-21 13:49:41.399
52776558133625|QRCode|false|2022-08-21 15:24:11.551
52776558133379|QRCode|false|2022-08-23 22:36:56.255
52776558133697|MAC|false|2022-08-23 23:59:40.929
52776558133513|WIFI|false|2022-08-24 04:45:20.437
52776558134059|IPv6|false|2022-08-24 12:34:27.683
52776558133538|ATM|false|2022-08-24 15:16:45.771
52776558133347|IPv4|false|2022-08-24 15:43:39.156
52776558134742|IPv4|true|2022-08-26 06:52:13.387
52776558134121|QRCode|false|2022-08-26 10:31:54.666
52776558133721|WIFI|false|2022-08-26 12:29:34.271
52776558133974|PHONE|false|2022-08-26 18:26:42.737
52776558133634|POS|false|2022-08-26 20:26:48.253
52776558133258|NFC|false|2022-08-27 01:56:57.811
52776558133664|PHONE|false|2022-08-28 10:28:14.443
52776558134716|POS|false|2022-08-28 21:38:55.693
52776558134726|PHONE|false|2022-08-28 22:35:44.177
52776558133318|POS|false|2022-08-29 03:50:11.857
52776558133431|WIFI|false|2022-08-29 14:57:55.197
52776558133579|POS|false|2022-08-30 20:03:32.045
52776558134247|MAC|false|2022-08-31 22:01:35.042
52776558134203|QRCode|false|2022-09-01 10:27:06.162
52776558134065|MAC|false|2022-09-01 13:17:21.87
52776558133759|QRCode|false|2022-09-02 09:11:03.491
52776558133279|RFID|false|2022-09-02 15:17:39.193
52776558133922|PHONE|false|2022-09-03 00:48:21.815
52776558133954|NFC|false|2022-09-03 17:02:02.588
52776558133387|ATM|false|2022-09-03 21:19:20.908
52776558133841|WIFI|true|2022-09-04 04:47:44.733
52776558134094|NFC|false|2022-09-06 07:55:16.014
52776558133827|NFC|false|2022-09-07 17:27:31.312
52776558133978|IPv6|false|2022-09-10 00:30:54.444
57174604645585|QRCode|false|2022-09-10 10:30:54.846
57174604644906|MAC|false|2022-09-11 00:10:29.716
57174604644832|QRCode|false|2022-09-12 01:44:24.015
57174604645045|RFID|false|2022-09-12 05:12:31.132
57174604645036|ATM|false|2022-09-14 19:06:53.325
57174604645271|IPv6|false|2022-09-15 00:44:57.128
57174604644878|WIFI|false|2022-09-16 17:30:08.238
57174604645139|PHONE|false|2022-09-17 15:26:40.643
57174604645813|RFID|false|2022-09-17 22:57:11.959
57174604645609|MAC|false|2022-09-18 06:16:54.123
57174604644418|POS|false|2022-09-19 12:23:58.418
57174604644776|IPv4|false|2022-09-20 08:16:01.761
57174604644654|IPv6|false|2022-09-21 00:46:55.178
57174604644589|POS|false|2022-09-24 06:54:37.944
57174604645244|NFC|false|2022-09-24 12:29:05.751
57174604645121|QRCode|false|2022-09-24 12:45:40.789
57174604645077|QRCode|false|2022-09-24 13:13:56.903
57174604644402|IPv6|false|2022-09-24 19:29:53.192
57174604644950|MAC|false|2022-09-24 20:47:50.001
57174604644788|WIFI|false|2022-09-25 15:36:49.171
57174604645583|IPv4|false|2022-09-25 20:08:41.37
57174604645096|IPv4|false|2022-09-26 16:32:01.964
57174604644605|IPv4|false|2022-09-26 17:19:03.441
57174604644698|IPv6|true|2022-09-26 21:33:32.21
57174604645352|IPv4|false|2022-09-27 08:07:32.429
57174604644994|ATM|false|2022-09-27 11:48:54.429
57174604644723|RFID|false|2022-09-28 21:18:29.434
57174604644404|IPv6|false|2022-09-29 03:08:28.82
57174604645436|IPv6|true|2022-09-29 16:02:53.864
57174604645048|PHONE|false|2022-09-29 21:42:57.986
57174604645786|QRCode|false|2022-10-01 14:52:45.832
57174604644395|WIFI|false|2022-10-02 08:13:48.024
57174604644996|NFC|false|2022-10-02 13:04:00.191
57174604645056|IPv6|false|2022-10-02 14:05:03.357
57174604644421|ATM|false|2022-10-02 15:40:21.302
57174604645281|MAC|false|2022-10-02 22:52:41.433
57174604645202|POS|false|2022-10-04 12:34:30.773
57174604645128|IPv6|false|2022-10-04 18:03:04.077
57174604644700|RFID|false|2022-10-04 22:47:07.876
57174604644772|POS|false|2022-10-05 13:00:25.426
57174604644508|RFID|false|2022-10-05 13:45:35.025
57174604645283|IPv4|false|2022-10-05 14:43:43.182
57174604645557|POS|false|2022-10-05 18:25:54.292
57174604644644|ATM|false|2022-10-06 23:24:08.816
57174604645747|NFC|false|2022-10-07 07:57:32.54
57174604645785|PHONE|false|2022-10-07 14:12:21.445
57174604645758|QRCode|false|2022-10-07 23:45:34.397
57174604645383|MAC|false|2022-10-09 08:36:49.652
57174604645224|RFID|false|2022-10-09 10:22:25.877
57174604645197|IPv4|false|2022-10-09 12:02:42.46
57174604645764|QRCode|false|2022-10-12 09:41:12.406
57174604644830|RFID|false|2022-10-13 07:44:11.58
57174604645708|QRCode|false|2022-10-14 00:05:53.391
57174604644693|NFC|false|2022-10-15 08:44:43.429
57174604644469|POS|false|2022-10-17 01:28:16.432
57174604644796|POS|false|2022-10-18 10:49:34.66
57174604645454|QRCode|false|2022-10-18 14:23:03.345
57174604645457|IPv6|false|2022-10-18 21:32:43.216
57174604645099|QRCode|false|2022-10-20 05:47:47.969
57174604644540|POS|true|2022-10-20 20:17:10.207
57174604645159|RFID|false|2022-10-22 00:58:29.126
57174604644649|WIFI|false|2022-10-22 05:27:59.579
57174604645498|IPv6|false|2022-10-22 06:52:45.851
57174604645656|IPv6|false|2022-10-22 07:09:38.874
57174604644703|NFC|false|2022-10-22 07:38:04.151
57174604645561|NFC|false|2022-10-22 10:19:31.544
57174604645677|ATM|false|2022-10-22 19:37:01.704
57174604644742|POS|false|2022-10-23 06:49:50.003
57174604645700|POS|false|2022-10-25 14:34:22.415
57174604644707|RFID|false|2022-10-25 19:02:41.498
57174604645404|RFID|false|2022-10-27 05:30:41.675
57174604645484|POS|false|2022-10-28 04:54:44.507
57174604645012|QRCode|false|2022-10-28 14:05:05.231
57174604645632|QRCode|false|2022-10-29 00:09:45.56
57174604645553|POS|false|2022-10-29 00:41:16.058
57174604645626|WIFI|true|2022-10-30 13:32:45.907
57174604645390|IPv6|false|2022-11-01 20:00:39.039
57174604644627|WIFI|false|2022-11-04 01:40:31.241
57174604644377|PHONE|false|2022-11-04 04:19:53.588
57174604645593|WIFI|false|2022-11-04 17:58:02.942
57174604645402|PHONE|false|2022-11-05 05:15:39.569
57174604645041|QRCode|false|2022-11-05 17:48:05.275
57174604645713|WIFI|false|2022-11-07 06:27:46.39
57174604645627|MAC|false|2022-11-08 09:15:44
57174604645018|QRCode|false|2022-11-09 12:00:36.12
57174604644760|POS|false|2022-11-12 17:31:16.107
57174604645354|IPv6|false|2022-11-13 05:09:33.191
57174604644367|IPv6|false|2022-11-13 21:30:27.746
57174604645287|WIFI|false|2022-11-15 07:16:29.759
57174604644621|RFID|false|2022-11-17 03:38:57.704
57174604645671|IPv4|false|2022-11-17 17:03:03.215
57174604645024|RFID|false|2022-11-18 11:13:22.074
57174604644834|WIFI|false|2022-11-18 16:20:30.397
57174604645175|MAC|false|2022-11-18 19:27:38.955
57174604644459|NFC|false|2022-11-19 21:18:38.861
57174604644799|IPv4|false|2022-11-21 09:44:30.16
57174604644548|NFC|false|2022-11-22 19:00:41.726
57174604645833|RFID|false|2022-11-23 14:42:35.985
57174604644704|RFID|false|2022-11-24 12:43:43.16
61572651156756|POS|false|2022-11-25 22:18:12.999
61572651155784|RFID|false|2022-11-26 01:31:55.702
61572651156091|IPv6|false|2022-11-26 04:15:51.116
61572651156518|IPv6|false|2022-11-26 05:44:50.27
61572651155717|RFID|false|2022-11-27 12:01:44.667
61572651155981|NFC|false|2022-11-28 09:28:21.012
61572651156618|PHONE|false|2022-11-28 09:43:18.138
61572651156018|PHONE|false|2022-11-28 20:29:20.794
