mediumId|accountId|createTime
847|4872894796814881020|2022-08-03 13:06:17.651
43980465111666|4705980135625458432|2022-08-03 14:02:58.981
26388279067378|4818851601286432787|2022-08-03 14:29:35.639
35184372089259|118782440171898366|2022-08-03 14:31:38.63
26388279067771|4868391197187507927|2022-08-03 18:39:51.23
30786325578510|4724557484088365281|2022-08-03 19:58:26.882
30786325578954|4842495499330127493|2022-08-03 20:38:54.856
39582418600890|157344511981257262|2022-08-03 22:12:55.746
13194139533492|4811251776915244191|2022-08-03 23:50:55.986
48378511622946|4688810162046107832|2022-08-04 02:25:20.263
52776558134493|89227567617279187|2022-08-04 02:45:54.983
52776558134356|4818007176356300481|2022-08-04 02:46:21.27
17592186045461|4876835446488828197|2022-08-04 03:05:42.642
48378511623273|4860228422862899151|2022-08-04 05:49:03.841
13194139533994|4751860556829298622|2022-08-04 07:49:33.263
1075|4803933427520768229|2022-08-04 09:03:15.45
26388279067711|4801400152730371736|2022-08-04 11:06:37.367
13194139533994|4811533251891954944|2022-08-04 12:28:10.562
43980465112307|205476732998780092|2022-08-04 14:30:43.096
17592186045559|4874020696721722845|2022-08-04 15:36:24.133
4398046512554|4814629476635774915|2022-08-04 19:20:23.245
4398046512109|131448814123878085|2022-08-04 19:23:02.158
39582418600944|4808999977101561935|2022-08-04 19:47:07.074
43980465112486|4824481100820647679|2022-08-04 20:58:23.734
8796093022255|174795960537318207|2022-08-04 21:23:47.856
8796093023088|225461456345237052|2022-08-04 22:16:59.881
52776558134339|135952413751248297|2022-08-04 22:20:25.029
26388279067336|206321157928911436|2022-08-04 22:41:38.098
847|4764808405757986592|2022-08-05 01:55:58.754
8796093022320|4825044050774066845|2022-08-05 02:31:54.903
477|4852628598491710859|2022-08-05 02:37:29.441
39582418600939|170292360909947020|2022-08-05 05:07:12.599
30786325578104|4793237378405764700|2022-08-05 07:02:03.247
48378511622563|84723967989909048|2022-08-05 07:50:20.096
8796093023584|4860228422862898885|2022-08-05 08:18:05.3
8796093022407|4857695148072502670|2022-08-05 09:02:35.089
17592186045461|4876835446488828197|2022-08-05 10:14:36.682
26388279067345|245727654668403014|2022-08-05 13:46:42.908
39582418600342|4866139397373823688|2022-08-05 19:14:06.788
4398046511973|4868109722210796687|2022-08-05 19:47:31.364
13194139534373|4759741856177194851|2022-08-05 20:11:07.075
52776558134671|171981210770212723|2022-08-05 21:19:46.908
39582418600219|237564880343794334|2022-08-06 01:14:27.73
43980465111727|4745105157388240759|2022-08-06 01:41:53.235
35184372090325|4778600679616807730|2022-08-06 03:18:13.083
52776558134339|4849532373747894831|2022-08-06 04:04:13.909
4398046511759|170573835886658738|2022-08-06 08:08:27.313
43980465111791|4752142031806007603|2022-08-06 10:45:41.789
48378511623529|4810970301938534653|2022-08-06 12:18:36.859
17592186044579|4813785051705639041|2022-08-06 13:27:38.482
26388279067085|219831956811024013|2022-08-06 13:53:15.016
48378511622604|4781133954407205459|2022-08-06 14:06:19.132
17592186045717|164662861375735229|2022-08-06 14:47:45.488
21990232556869|4774097079989437541|2022-08-06 15:15:16.32
52776558134493|4705698660648750510|2022-08-06 18:32:24.855
43980465112444|133419138960851392|2022-08-06 19:55:32.712
13194139533681|4803933427520768229|2022-08-07 00:31:33.977
35184372089753|4852910073468422423|2022-08-07 04:10:30.375
48378511622298|258675503597093049|2022-08-07 04:30:03.324
52776558134105|4867546772257377403|2022-08-07 04:55:11.259
35184372089848|4787044928918127429|2022-08-07 05:46:47.33
52776558134601|4756364156456666947|2022-08-07 05:53:55.287
43980465112307|205476732998780092|2022-08-07 06:30:23.104
48378511622690|99923616732283632|2022-08-07 09:34:09.273
35184372088836|4790985578592077621|2022-08-07 13:58:36.299
30786325577982|4836303049842492233|2022-08-07 14:51:48.59
4398046511621|4811533251891957059|2022-08-07 14:56:49.909
8796093023581|4694439661580323001|2022-08-07 15:05:31.785
35184372090216|4831517975238410950|2022-08-07 15:12:20.592
26388279067581|128634064356771533|2022-08-07 16:55:42.301
39582418601194|4831236500261701687|2022-08-07 18:01:30.335
21990232556665|4835458624912360174|2022-08-07 19:18:32.748
52776558134147|4807311127241296233|2022-08-07 22:12:39.462
26388279067771|4704572760741907609|2022-08-08 01:33:46.66
30786325577873|4841088124446573031|2022-08-08 03:28:16.168
43980465112232|4727372233855470960|2022-08-08 05:39:42.672
39582418600310|178455135234557628|2022-08-08 06:51:33.513
48378511623273|4860228422862899151|2022-08-08 08:24:27.82
35184372090229|4805340802404322720|2022-08-08 09:07:28.986
48378511622946|4760586281107326716|2022-08-08 09:51:08.871
39582418600469|4771282330222332113|2022-08-08 09:53:51.582
43980465111666|48413695994234887|2022-08-08 11:14:26.74
43980465112470|208854432719307161|2022-08-08 13:29:21.988
35184372088878|4802807527613923848|2022-08-08 14:11:29.136
21990232556039|4696972936370719220|2022-08-08 16:37:29.778
21990232556803|206884107882333850|2022-08-08 18:27:17.629
700|229683580995896697|2022-08-08 18:28:53.675
4398046511113|4733283208366391496|2022-08-08 19:04:24.663
30786325578502|4869517097094348855|2022-08-08 23:02:50.23
13194139533870|4818851601286431505|2022-08-09 01:20:21.948
48378511622697|165507286305866130|2022-08-09 02:05:22.854
21990232556038|4765652830688119544|2022-08-09 02:32:58.292
48378511623215|122723089845846885|2022-08-09 03:56:07.1
8796093022511|106679016173339862|2022-08-09 07:25:35.057
8796093022320|4825044050774066845|2022-08-09 09:38:38.929
48378511622418|4745386632364951541|2022-08-09 10:08:17.687
21990232555673|4793800328359185398|2022-08-09 12:47:08.994
13194139534083|4724838959065074082|2022-08-09 13:22:12.359
13194139533662|4810407351985111386|2022-08-09 15:43:15.978
48378511623150|4751016131899165098|2022-08-09 17:52:43.467
4398046512198|4846717623980786764|2022-08-09 18:15:32.945
21990232556212|4779163629570232400|2022-08-09 18:51:08.019
43980465112455|180425460071531318|2022-08-09 21:27:05.794
17592186044920|222365231601420099|2022-08-09 21:44:51.345
48378511623617|4754675306596402165|2022-08-09 22:30:19.758
4398046511613|207728532812464577|2022-08-09 22:40:10.729
52776558133570|4772126755152464107|2022-08-09 22:42:45.731
17592186045326|226587356252078284|2022-08-09 23:00:39.559
30786325578828|201536083324831322|2022-08-10 03:50:31.68
35184372090128|4818570126309720887|2022-08-10 04:27:38.394
26388279066724|4839117799609598157|2022-08-10 04:46:26.21
4398046511973|4868109722210796687|2022-08-10 07:42:58.381
39582418601194|4831236500261701687|2022-08-10 09:03:13.736
986|232216855786291705|2022-08-10 10:14:47.367
17592186045886|179018085187978097|2022-08-10 12:58:00.235
633|4749608757015611473|2022-08-10 15:13:23.221
39582418600342|4819696026216566837|2022-08-10 15:55:35.596
17592186044449|50665495807919839|2022-08-10 15:55:59.346
17592186045131|4832643875145254154|2022-08-10 17:52:58.996
30786325578851|238690780250636739|2022-08-10 18:13:41.11
52776558134338|4744823682411531796|2022-08-11 00:28:42.407
52776558133476|4840243699516442708|2022-08-11 01:06:03.671
48378511622791|211106232532993175|2022-08-11 02:25:11.622
26388279067830|4815755376542615724|2022-08-11 04:16:49.785
30786325578104|4793237378405764700|2022-08-11 05:10:42.549
17592186044457|4730468458599285253|2022-08-11 05:58:39.37
30786325579078|4783385754220889971|2022-08-11 09:03:04.386
52776558134356|4817725701379588903|2022-08-11 11:09:29.669
13194139533681|4803933427520768229|2022-08-11 12:36:58.755
30786325577923|4836865999795916950|2022-08-11 12:45:18.51
43980465111288|164662861375733807|2022-08-11 14:58:44.832
48378511623617|4754675306596402165|2022-08-11 17:49:10.617
43980465112444|133419138960851392|2022-08-12 01:59:02.753
17592186044622|4818007176356301233|2022-08-12 02:53:21.133
344|4843621399236972267|2022-08-12 04:01:31.313
8796093022281|4769030530408645194|2022-08-12 04:02:35.269
13194139533642|4796896553103002679|2022-08-12 04:30:46.292
986|232216855786291705|2022-08-12 04:31:52.442
52776558134526|205195258022068470|2022-08-12 05:24:36.928
4398046512479|239535205180769598|2022-08-12 05:31:30.617
13194139534295|4821947826030250666|2022-08-12 11:14:46.916
39582418601198|197313958674170316|2022-08-12 19:32:12.468
21990232556369|174514485560607298|2022-08-12 20:29:56.418
26388279066824|202380508254962554|2022-08-12 20:47:57.938
43980465111665|4875709546581987483|2022-08-12 21:23:17.309
30786325578347|4765089880734697099|2022-08-12 22:59:09.947
39582418600469|4771282330222332113|2022-08-13 00:56:42.995
48378511623273|4860228422862899151|2022-08-13 04:04:27.519
35184372090083|4732157308459552607|2022-08-13 05:16:04.762
48378511623131|4823918150867223488|2022-08-13 05:47:21.888
35184372088836|4790985578592077621|2022-08-13 06:27:44.595
847|4764808405757986592|2022-08-13 08:35:36.09
1219|198439858581012591|2022-08-13 14:18:50.78
8796093022978|4856006298212238033|2022-08-13 15:29:49.874
648|4788733778778390602|2022-08-13 15:30:06.311
26388279066761|219550481834312305|2022-08-13 15:30:20.231
13194139533870|200410183417988156|2022-08-13 15:45:50.329
35184372089417|47569271064101869|2022-08-13 16:21:16.421
52776558133555|83598068083065829|2022-08-13 16:26:33.718
43980465112441|4736097958133501326|2022-08-13 16:59:47.956
35184372090163|4792955903429053355|2022-08-13 17:23:51.271
13194139533798|4827858800541171988|2022-08-13 18:39:29.791
43980465111052|210543282579571031|2022-08-13 19:28:38.711
43980465111791|4813503576728930932|2022-08-13 23:19:07.224
43980465111550|4817162751426170344|2022-08-14 00:25:16.572
35184372088836|4764245455804565320|2022-08-14 02:01:20.864
43980465111934|179299560164688897|2022-08-14 02:29:00.1
52776558133520|4818851601286433205|2022-08-14 05:42:00.41
48378511622603|4852347123514998826|2022-08-14 08:16:11.306
8796093022807|256142228806697216|2022-08-14 11:47:15.555
4398046511715|4850376798678026604|2022-08-14 13:17:56.915
52776558133591|4801118677753662451|2022-08-14 13:33:17.228
4398046511664|4865013497466980796|2022-08-14 14:37:26.234
52776558134136|4768749055431937875|2022-08-14 14:43:04.92
21990232556871|4745668107341661238|2022-08-14 14:53:22.051
4398046512198|4846717623980786764|2022-08-14 16:41:27.54
26388279066626|168884986026394938|2022-08-14 16:57:12.831
39582418599947|4775222979896279989|2022-08-14 16:59:45.686
43980465112448|4705417185672036765|2022-08-14 20:36:54.976
4398046511769|213358032346678012|2022-08-14 23:16:03.009
21990232556491|4813785051705639041|2022-08-14 23:30:30.879
52776558134339|4849532373747894831|2022-08-14 23:40:17.11
39582418600784|4668262488746233412|2022-08-15 01:56:07.452
30786325577971|4832362400168545142|2022-08-15 03:37:25.864
30786325578469|4824481100820647281|2022-08-15 04:08:54.413
17592186045069|4793800328359185398|2022-08-15 05:45:35.817
21990232556008|4831236500261701172|2022-08-15 06:48:03.221
17592186044929|136796838681380255|2022-08-15 07:18:12.689
30786325578719|262334678294333469|2022-08-15 08:22:08.504
39582418600294|186899384535875639|2022-08-15 08:46:33.397
21990232556137|204632308068647863|2022-08-15 08:59:59.077
43980465112486|4824481100820647679|2022-08-15 10:05:38.904
8796093022255|174795960537318207|2022-08-15 10:56:51.801
17592186045842|4802807527613926836|2022-08-15 11:31:24.247
1490|205195258022068686|2022-08-15 14:08:44.413
21990232556039|4696972936370719220|2022-08-15 15:36:26.201
43980465111233|4703728335811773871|2022-08-15 16:41:22.621
52776558133547|198158383604302079|2022-08-15 22:24:06.152
43980465111834|99923616732283632|2022-08-16 02:31:42.727
21990232556803|212795082393256111|2022-08-16 03:23:04.771
1103|253046004062881629|2022-08-16 03:26:09.08
48378511622298|4733001733389683779|2022-08-16 03:46:37.66
52776558134136|4768749055431937875|2022-08-16 04:46:47.782
35184372090297|4826451425657619521|2022-08-16 05:50:01.897
30786325578502|4869517097094348855|2022-08-16 12:20:50.437
30786325578851|238690780250636739|2022-08-16 12:37:27.717
30786325578467|4865294972443688965|2022-08-16 13:41:44.226
35184372090176|4846999098957496898|2022-08-16 13:51:09.987
4398046512442|4673047563350315297|2022-08-16 15:13:49.563
8796093023581|4694439661580323001|2022-08-16 16:39:28.793
35184372089418|4846154674027365682|2022-08-16 17:56:41.994
48378511623439|158470411888101046|2022-08-16 21:27:00.468
30786325577776|4811251776915245879|2022-08-16 22:31:47.638
21990232555799|4791267053568789613|2022-08-16 23:03:23.775
48378511622937|4861072847793032602|2022-08-16 23:08:32.165
4398046511253|4792392953475630650|2022-08-17 02:01:50.74
48378511622150|4848687948817764239|2022-08-17 03:16:30.517
52776558133548|210824757556281933|2022-08-17 05:33:37.993
4398046511113|4733283208366391496|2022-08-17 09:41:58.667
1452|4783104279244180576|2022-08-17 09:52:44.116
26388279067711|211106232532993280|2022-08-17 10:13:10.296
8796093022978|4856006298212238033|2022-08-17 11:04:46.914
21990232556171|4745668107341662148|2022-08-17 16:51:54.325
868|4768467580455225325|2022-08-17 17:17:03.678
8796093023145|217861631974049522|2022-08-17 19:57:55.95
52776558134105|4802244577660502199|2022-08-17 21:40:06.387
26388279068073|4807311127241295489|2022-08-18 05:19:11.283
26388279067229|4745386632364951047|2022-08-18 07:12:53.734
8796093022978|4856006298212238033|2022-08-18 09:58:29.265
13194139533870|4818851601286431505|2022-08-18 10:13:17.845
4398046511769|213358032346678012|2022-08-18 12:39:23.712
8796093022252|188306759419429337|2022-08-18 14:10:14.992
17592186045461|4876835446488828197|2022-08-18 15:24:13.041
39582418601194|4831236500261701687|2022-08-18 15:26:47.665
43980465112441|4736097958133501326|2022-08-18 17:26:49.281
52776558134339|4849532373747894831|2022-08-18 17:34:02.195
1276|4782259854314046646|2022-08-18 20:26:09.866
13194139533513|199002808534434397|2022-08-18 20:55:45.571
4398046511605|4818851601286431499|2022-08-19 02:56:48.165
43980465111289|4803933427520770185|2022-08-19 04:49:52.2
13194139534593|4842495499330126946|2022-08-19 05:53:18.988
52776558133310|174795960537318207|2022-08-19 06:00:10.206
26388279066912|4794926228266026042|2022-08-19 06:48:08.473
26388279066949|4751016131899163088|2022-08-19 10:36:53.198
21990232555905|4842214024353416336|2022-08-19 11:33:20.286
13194139533749|4841369599423287417|2022-08-19 11:41:32.788
43980465112061|4748201382132057990|2022-08-19 11:46:45.412
26388279066646|4847280573934207883|2022-08-19 12:59:01.632
39582418601000|4826169950680910336|2022-08-19 14:03:52.822
52776558134441|214202457276809959|2022-08-19 15:45:09.107
39582418600939|170292360909947020|2022-08-19 16:11:39.567
52776558134493|4705698660648750510|2022-08-19 17:09:25.59
582|4828421750494596101|2022-08-19 17:25:59.348
13194139534214|4846999098957498223|2022-08-19 17:40:42.224
48378511622823|199847233464567799|2022-08-19 18:05:08.44
17592186044527|220113431787733249|2022-08-19 18:43:57.337
48378511622932|4765934305664829212|2022-08-19 19:37:55.607
21990232556618|193654783976933163|2022-08-19 19:44:13.414
30786325578336|4823918150867224148|2022-08-19 19:44:15.212
35184372090176|4846999098957496898|2022-08-19 21:05:56.768
30786325578950|4752423506782718646|2022-08-19 21:23:45.227
30786325579064|4812940626775507183|2022-08-19 22:43:18.579
1311|4783667229197599510|2022-08-20 04:38:11.286
48378511622892|132011764077299093|2022-08-20 06:53:19.052
30786325577876|204069358115225861|2022-08-20 07:11:37.719
39582418601252|4810407351985111386|2022-08-20 11:33:15.525
26388279066796|4836865999795915394|2022-08-20 14:42:27.86
39582418600122|4855161873282108221|2022-08-20 19:42:09.11
26388279067819|4811251776915243697|2022-08-20 20:10:56.407
21990232556578|4816881276449456324|2022-08-20 22:44:24.668
39582418601101|4711046685206250526|2022-08-21 00:20:27.538
43980465111666|4705980135625458432|2022-08-21 03:45:19.531
4398046512102|4803933427520768657|2022-08-21 05:41:52.696
52776558134434|205476732998780268|2022-08-21 07:48:50.005
17592186045559|4874020696721722845|2022-08-21 08:34:29.933
35184372089074|55169095435289956|2022-08-21 08:40:23.082
13194139534639|4784511654127733021|2022-08-21 13:34:45.989
43980465111845|4770719380268910664|2022-08-21 17:09:23.5
30786325577873|4841088124446573031|2022-08-21 18:39:40.686
35184372089872|4790141153661943934|2022-08-21 20:00:48.408
8796093023116|4812096201845379150|2022-08-21 22:00:14.946
26388279067749|202661983231673422|2022-08-21 23:31:10.803
26388279067614|4823636675890513242|2022-08-22 02:24:47.673
1107|4817444226402881023|2022-08-22 07:00:04.608
48378511622150|4848687948817764239|2022-08-22 08:32:30.312
21990232556618|193654783976933163|2022-08-22 10:36:08.763
52776558134356|4818007176356300481|2022-08-22 10:55:36.232
48378511622150|4848687948817764239|2022-08-22 11:48:34.337
26388279067598|211950657463125585|2022-08-22 12:32:09.31
17592186045559|4874020696721722845|2022-08-22 16:26:39.355
8796093023244|4805903752357740851|2022-08-22 17:33:41.401
48378511623331|218706056904181500|2022-08-22 17:44:13.946
1103|253046004062881629|2022-08-22 17:48:38.949
43980465111791|4752142031806007603|2022-08-22 19:19:46.415
26388279067549|4765089880734698677|2022-08-22 19:22:05.854
648|4788733778778390602|2022-08-22 19:22:44.308
4398046512026|171136785840079438|2022-08-22 20:43:52.468
13194139533346|4743979257481400452|2022-08-23 00:18:34.193
26388279066824|202380508254962554|2022-08-23 01:18:44.218
4398046511687|4739475657854030058|2022-08-23 03:19:41.456
17592186045842|215609832160363385|2022-08-23 03:32:46.897
21990232556252|4667981013769523210|2022-08-23 08:24:04.865
43980465112232|4727372233855470960|2022-08-23 10:13:45.08
43980465112061|4801118677753661924|2022-08-23 12:07:01.023
39582418600342|4819696026216566837|2022-08-23 13:25:04.2
17592186044987|4800274252823528490|2022-08-23 13:25:08.804
21990232556559|4784511654127731886|2022-08-23 13:27:14.951
35184372090163|4792955903429053355|2022-08-23 13:28:00.262
26388279067614|4823636675890513242|2022-08-23 14:04:40.816
17592186045750|175358910490739725|2022-08-23 15:04:16.21
13194139533661|4872613321838167867|2022-08-23 15:10:48.757
52776558134545|4784511654127730833|2022-08-23 17:38:16.692
43980465111302|4873457746768298839|2022-08-23 19:59:35.19
30786325578104|4713579959996649200|2022-08-23 20:40:01.484
21990232555952|4752142031806008500|2022-08-23 21:17:33.103
48378511623039|126663739519795912|2022-08-24 01:43:53.606
43980465111666|48413695994234887|2022-08-24 03:02:57.661
39582418601000|4826169950680910336|2022-08-24 03:38:06.452
17592186044527|220113431787733249|2022-08-24 04:50:42.103
26388279067598|4805903752357741496|2022-08-24 07:49:20.063
30786325579043|4867546772257375553|2022-08-24 08:11:35.061
30786325578745|227713256158921396|2022-08-24 08:18:32.436
52776558133836|177610710304425816|2022-08-24 08:56:05.757
48378511623296|4797178028079710253|2022-08-24 09:23:16.255
43980465111219|153403862307307557|2022-08-24 10:06:09.178
13194139533690|4800555727800240090|2022-08-24 10:14:54.412
13194139533352|4803651952544058670|2022-08-24 11:21:43.57
35184372090052|269371552712097792|2022-08-24 12:39:38.774
13194139533661|4872613321838167867|2022-08-24 13:04:37.558
30786325578598|182958734861927490|2022-08-24 13:49:34.285
35184372089753|4844184349190393328|2022-08-24 14:20:13.147
52776558134434|205476732998780268|2022-08-24 15:28:59.829
52776558133310|174795960537318207|2022-08-24 16:40:38.827
26388279067345|245727654668403014|2022-08-24 17:25:47.245
48378511622690|4811251776915243697|2022-08-24 18:18:43.658
43980465111606|4787607878871549729|2022-08-24 19:26:19.225
17592186045651|262334678294333469|2022-08-24 21:29:08.61
30786325578469|4824481100820647281|2022-08-24 21:31:15.089
30786325578892|230809480902738357|2022-08-24 21:51:56.678
17592186045094|4847562048910920444|2022-08-25 00:06:55.514
4398046511418|262334678294333469|2022-08-25 01:14:49.855
43980465111288|4818007176356300955|2022-08-25 01:59:32.273
4398046512026|4839117799609599154|2022-08-25 02:45:12.358
633|4811533251891955478|2022-08-25 03:26:29.069
4398046512394|4815755376542615520|2022-08-25 04:04:59.585
35184372089750|151152062493623358|2022-08-25 07:40:37.558
13194139533390|172544160723632675|2022-08-25 08:41:09.278
30786325578954|4842495499330127493|2022-08-25 08:53:31.684
8796093022281|4871768896908036255|2022-08-25 09:32:26.801
30786325577876|204069358115225861|2022-08-25 09:44:48.155
43980465111660|162411061562049727|2022-08-25 10:30:41.414
35184372089827|199284283511145748|2022-08-25 14:10:12.049
13194139534750|4868672672164217823|2022-08-25 15:14:20.289
13194139533406|175077435514029165|2022-08-25 16:40:48.773
8796093022281|4871768896908036255|2022-08-25 16:46:40.26
39582418601086|4767060205571670962|2022-08-25 17:04:01.173
52776558134338|4744823682411531796|2022-08-25 17:48:27.565
768|4872894796814880464|2022-08-25 18:32:39.142
1219|198439858581012591|2022-08-25 18:41:02.889
13194139534353|4793518853382474208|2022-08-25 18:47:35.841
52776558133548|210824757556281933|2022-08-25 22:01:55.411
43980465111550|4817162751426170344|2022-08-25 22:53:57.505
39582418601377|219269006857601295|2022-08-25 23:23:08.537
884|234750130576688108|2022-08-26 00:04:37.698
30786325578888|205476732998780268|2022-08-26 01:22:15.546
39582418600807|4832362400168543868|2022-08-26 01:25:11.935
26388279067771|4868391197187507927|2022-08-26 02:32:31.668
13194139533417|4814066526682351826|2022-08-26 03:36:17.048
52776558134434|178736610211267469|2022-08-26 05:19:00.222
52776558133851|4834614199982231489|2022-08-26 05:55:41.713
35184372089790|4792674428452341111|2022-08-26 06:00:00.178
43980465111070|207728532812466079|2022-08-26 06:25:23.289
52776558134218|4866702347327246366|2022-08-26 08:02:09.79
17592186045805|4795489178219448443|2022-08-26 08:54:57.599
48378511623150|4751016131899165098|2022-08-26 10:55:06.396
35184372089827|199284283511145748|2022-08-26 12:18:06.515
35184372090211|4843058449283547681|2022-08-26 12:26:17.964
26388279067345|4861072847793031139|2022-08-26 12:51:54.171
17592186045314|4715550284833623613|2022-08-26 13:28:48.988
39582418600387|4829547650401437370|2022-08-26 16:43:14.015
39582418601130|4823918150867224148|2022-08-26 16:47:30.328
21990232555555|4834332725005518520|2022-08-26 20:26:17.154
884|234750130576688108|2022-08-26 21:32:57.255
48378511622697|165507286305866130|2022-08-26 23:02:03.267
52776558133548|210824757556281933|2022-08-27 00:53:00.073
52776558133513|205476732998780678|2022-08-27 00:56:54.072
43980465112444|133419138960851392|2022-08-27 04:10:54.806
26388279066865|4828140275517884851|2022-08-27 05:48:58.574
39582418601000|199565758487857093|2022-08-27 07:21:18.684
26388279068073|4767060205571672072|2022-08-27 08:16:48.402
39582418600387|4829547650401437370|2022-08-27 09:41:05.761
30786325578111|270497452618940842|2022-08-27 11:19:07.799
4398046512304|4839399274586309360|2022-08-27 11:36:03.01
21990232555791|4748482857108766741|2022-08-27 13:04:38.27
35184372089667|4814629476635775050|2022-08-27 13:29:35.361
26388279066646|128915539333481920|2022-08-27 14:11:41.584
13194139533661|4845591724073945669|2022-08-27 14:15:51.538
52776558134356|4817725701379588903|2022-08-27 20:03:10.503
13194139533760|4827295850587750486|2022-08-27 21:51:58.698
43980465111233|4703728335811773871|2022-08-28 00:47:53.371
52776558134493|89227567617279187|2022-08-28 03:08:34.034
13194139533352|4803651952544058670|2022-08-28 04:30:41.913
30786325577982|4836303049842492233|2022-08-28 09:21:47.418
48378511623586|84723967989907854|2022-08-28 09:25:10.54
17592186044778|4684306562418740791|2022-08-28 09:31:44.288
48378511622396|4727653708832180458|2022-08-28 09:52:12.53
30786325578374|4758615956270350647|2022-08-28 10:43:14.841
52776558133751|4682336237581766347|2022-08-28 11:25:37.966
21990232555918|4870924471977905158|2022-08-28 13:22:41.184
30786325578399|272467777455915599|2022-08-28 13:31:13.319
4398046512026|4839117799609599154|2022-08-28 21:52:24.852
52776558134545|261771728340912164|2022-08-29 00:30:43.327
4398046511620|227150306205499594|2022-08-29 01:31:07.165
52776558133570|4772126755152464107|2022-08-29 03:25:28.9
4398046512351|194217733930353398|2022-08-29 04:50:05.228
39582418600468|4845591724073944372|2022-08-29 04:56:41.714
13194139533417|4814066526682351826|2022-08-29 06:09:18.226
35184372089300|4813785051705641810|2022-08-29 07:48:00.2
21990232556057|4823073725937094430|2022-08-29 10:56:32.904
43980465111845|4770719380268910664|2022-08-29 12:11:07.07
474|4836021574865783249|2022-08-29 14:05:45.214
26388279068064|184929059698902648|2022-08-29 15:55:06.623
13194139533662|4810407351985111386|2022-08-29 16:59:09.417
39582418600342|4819696026216566837|2022-08-29 18:52:46.178
1452|4783104279244180576|2022-08-29 19:40:18.829
39582418601381|207165582859043391|2022-08-29 19:41:21.486
13194139533315|4821947826030249219|2022-08-29 19:46:44.455
21990232556019|247697979505378271|2022-08-29 19:54:19.678
17592186045131|4832643875145254154|2022-08-29 20:46:18.026
48378511623131|4823918150867223488|2022-08-29 22:27:18.49
4398046511511|202380508254962554|2022-08-29 22:42:40.011
26388279067408|4862761697653296098|2022-08-29 23:32:45.995
35184372089148|4872050371884748702|2022-08-30 01:09:03.633
1103|253046004062881629|2022-08-30 02:32:23.697
48378511622563|84723967989909048|2022-08-30 05:29:07.388
52776558134441|214202457276809959|2022-08-30 08:33:14.528
48378511623257|4807592602218007346|2022-08-30 09:23:23.696
52776558133513|205476732998780678|2022-08-30 11:00:52.038
39582418600890|157344511981257262|2022-08-30 11:28:25.208
30786325578107|212232132439836731|2022-08-30 11:35:25.639
35184372089848|4787044928918127429|2022-08-30 12:14:54.781
4398046512351|4793518853382473188|2022-08-30 12:17:52.504
35184372089561|4810407351985115027|2022-08-30 12:42:09.258
39582418601130|4823918150867224148|2022-08-30 13:05:23.72
13194139533447|250794204249195178|2022-08-30 13:27:09.406
52776558133503|4735253533203369807|2022-08-30 18:37:46.24
4398046511664|4865013497466980796|2022-08-30 19:46:44.229
48378511622932|4765934305664829212|2022-08-30 20:16:45.126
8796093022541|243194379878007883|2022-08-30 22:26:05.967
4398046512369|187180859512586965|2022-08-30 22:58:00.657
39582418601252|4810407351985111386|2022-08-31 00:50:36.934
48378511622298|258675503597093049|2022-08-31 01:16:47.837
52776558133513|205476732998780678|2022-08-31 03:02:11.301
26388279067514|4797740978033134841|2022-08-31 05:15:46.126
30786325579043|4867546772257375553|2022-08-31 06:37:52.754
39582418600885|204350833091936545|2022-08-31 06:49:56.507
39582418600756|4787607878871549729|2022-08-31 08:20:21.727
30786325578554|4809281452078270539|2022-08-31 10:01:19.034
35184372089090|4801400152730373767|2022-08-31 13:53:25.318
52776558133751|4682336237581766347|2022-08-31 14:25:33.722
8796093022494|175640385467451346|2022-08-31 15:52:03.532
8796093023145|217861631974049522|2022-08-31 16:12:42.77
13194139533757|4810688826961823530|2022-08-31 17:14:24.21
52776558133851|187743809466009417|2022-08-31 17:20:42.337
39582418600667|4810407351985112666|2022-08-31 18:33:21.234
52776558133520|4666855113862680180|2022-08-31 20:54:16.762
17592186045461|4876835446488828197|2022-08-31 21:21:56.164
43980465112232|4727372233855470960|2022-08-31 21:25:44.753
39582418600784|4668262488746233412|2022-08-31 22:09:58
13194139533994|4811533251891954944|2022-08-31 23:21:19.066
30786325578908|4809281452078269952|2022-09-01 02:43:34.542
48378511623237|209698857649439274|2022-09-01 04:56:56.907
52776558134493|4705698660648750510|2022-09-01 05:17:55.601
30786325579195|4818007176356299927|2022-09-01 12:06:15.559
35184372089417|47569271064101869|2022-09-01 12:38:51.383
52776558133547|198158383604302079|2022-09-01 13:29:48.399
52776558133547|198158383604302079|2022-09-01 15:28:02.364
52776558134441|214202457276809959|2022-09-01 17:07:21.434
35184372088935|4764245455804565320|2022-09-01 17:09:46.174
48378511623586|84723967989907854|2022-09-01 17:12:17.968
35184372089300|4813785051705641810|2022-09-01 17:43:53.205
35184372089074|55169095435289956|2022-09-01 18:18:11.029
8796093022541|243194379878007883|2022-09-01 18:37:46.396
8796093022807|256142228806697216|2022-09-01 21:15:13.588
52776558134105|4867546772257377403|2022-09-02 00:08:26.312
26388279068073|4807311127241295489|2022-09-02 00:58:11.463
30786325578107|4853473023421845196|2022-09-02 04:07:19.87
52776558134059|4730749933575997701|2022-09-02 04:34:37.859
13194139534693|201536083324830217|2022-09-02 05:06:10.902
48378511623636|4857976623049212617|2022-09-02 07:42:08.314
4398046512192|4792674428452341358|2022-09-02 09:34:23.1
